Date,Open,High,Low,Close,Adj Close,Volume
2019-05-02,45750.0,46150.0,45650.0,46150.0,46150.0,1008146
2019-05-02,46100.0,46150.0,45850.0,45950.0,45950.0,741682
2019-05-02,45950.0,46050.0,45800.0,45850.0,45850.0,1037351
2019-05-03,45900.0,46050.0,45550.0,45750.0,45750.0,0
2019-05-03,45750.0,45750.0,45350.0,45550.0,45550.0,1193829
2019-05-03,45550.0,45600.0,45300.0,45550.0,45550.0,703504
2019-05-03,45550.0,45600.0,45350.0,45350.0,45350.0,448578
2019-05-03,45350.0,45450.0,45300.0,45350.0,45350.0,688749
2019-05-03,45350.0,45600.0,45350.0,45500.0,45500.0,931616
2019-05-07,45250.0,45300.0,44400.0,44850.0,44850.0,0
2019-05-07,44850.0,44950.0,44700.0,44750.0,44750.0,1826636
2019-05-07,44800.0,44950.0,44750.0,44800.0,44800.0,799269
2019-05-07,44850.0,44850.0,44550.0,44600.0,44600.0,1226007
2019-05-07,44600.0,44650.0,44550.0,44650.0,44650.0,855660
2019-05-07,44600.0,44700.0,44500.0,44650.0,44650.0,1587922
2019-05-08,44300.0,44450.0,44200.0,44400.0,44400.0,0
2019-05-08,44350.0,44600.0,44350.0,44600.0,44600.0,1124180
2019-05-08,44600.0,44850.0,44550.0,44650.0,44650.0,1693009
2019-05-08,44600.0,44650.0,44350.0,44450.0,44450.0,956666
2019-05-08,44450.0,44600.0,44400.0,44450.0,44450.0,824536
2019-05-08,44500.0,44550.0,44350.0,44400.0,44400.0,1213579
2019-05-09,43900.0,44250.0,43800.0,44050.0,44050.0,0
2019-05-09,44050.0,44200.0,44000.0,44000.0,44000.0,1321115
2019-05-09,44000.0,44050.0,43600.0,43650.0,43650.0,2757946
2019-05-09,43600.0,43650.0,43250.0,43300.0,43300.0,2031955
2019-05-09,43300.0,43500.0,43050.0,43100.0,43100.0,2285566
2019-05-09,43100.0,43100.0,42750.0,42950.0,42950.0,3214756
2019-05-10,42600.0,43100.0,42600.0,43050.0,43050.0,0
2019-05-10,43050.0,43450.0,42800.0,43350.0,43350.0,1884584
2019-05-10,43400.0,43400.0,42700.0,42800.0,42800.0,1347488
2019-05-10,42800.0,43100.0,42600.0,42800.0,42800.0,1418759
2019-05-10,42750.0,42950.0,42450.0,42650.0,42650.0,2220935
2019-05-10,42700.0,43000.0,42500.0,42900.0,42900.0,1792495
2019-05-13,42500.0,42850.0,42350.0,42800.0,42800.0,0
2019-05-13,42800.0,43100.0,42750.0,42900.0,42900.0,820309
2019-05-13,42950.0,43000.0,42650.0,42950.0,42950.0,750952
2019-05-13,42950.0,43200.0,42900.0,42900.0,42900.0,987691
2019-05-13,42900.0,43050.0,42800.0,42850.0,42850.0,1044902
2019-05-13,42900.0,43000.0,42800.0,42900.0,42900.0,1016010
2019-05-14,41300.0,42400.0,41300.0,42350.0,42350.0,0
2019-05-14,42350.0,42750.0,42150.0,42600.0,42600.0,1669977
2019-05-14,42600.0,42850.0,42550.0,42700.0,42700.0,980652
2019-05-14,42700.0,43100.0,42650.0,42650.0,42650.0,1089986
2019-05-14,42700.0,42850.0,42650.0,42700.0,42700.0,1003635
2019-05-14,42700.0,43000.0,42650.0,43000.0,43000.0,1438003
2019-05-15,42700.0,43000.0,42550.0,42800.0,42800.0,0
2019-05-15,42800.0,43050.0,42650.0,43000.0,43000.0,948724
2019-05-15,42950.0,43000.0,42750.0,42900.0,42900.0,825795
2019-05-15,42900.0,43000.0,42850.0,42900.0,42900.0,551615
2019-05-15,42950.0,43000.0,42750.0,42950.0,42950.0,531590
2019-05-15,42900.0,42950.0,42800.0,42850.0,42850.0,722719
2019-05-16,42350.0,42400.0,41950.0,42050.0,42050.0,0
2019-05-16,42100.0,42100.0,41750.0,41900.0,41900.0,1896090
2019-05-16,41900.0,42050.0,41800.0,41900.0,41900.0,1203558
2019-05-16,41850.0,41900.0,41700.0,41800.0,41800.0,1080981
2019-05-16,41750.0,41800.0,41500.0,41550.0,41550.0,1466525
2019-05-16,41550.0,41600.0,41350.0,41450.0,41450.0,2452137
2019-05-17,41950.0,42050.0,41600.0,41700.0,41700.0,0
2019-05-17,41700.0,41800.0,41600.0,41800.0,41800.0,1503426
2019-05-17,41800.0,41800.0,41550.0,41550.0,41550.0,1205065
2019-05-17,41550.0,41600.0,41400.0,41500.0,41500.0,996938
2019-05-17,41550.0,41600.0,41300.0,41400.0,41400.0,965562
2019-05-17,41350.0,41500.0,41000.0,41000.0,41000.0,2120610
2019-05-20,41650.0,42000.0,41550.0,41850.0,41850.0,0
2019-05-20,41800.0,41950.0,41700.0,41850.0,41850.0,2278597
2019-05-20,41850.0,42100.0,41700.0,42000.0,42000.0,2035453
2019-05-20,42000.0,42100.0,41850.0,42000.0,42000.0,1063223
2019-05-20,42050.0,42050.0,41900.0,41900.0,41900.0,952316
2019-05-20,41950.0,42000.0,41800.0,41950.0,41950.0,1670639
2019-05-21,42600.0,43600.0,42350.0,43450.0,43450.0,0
2019-05-21,43450.0,43800.0,43350.0,43650.0,43650.0,3153803
2019-05-21,43650.0,43650.0,43300.0,43550.0,43550.0,2048714
2019-05-21,43550.0,43850.0,43450.0,43800.0,43800.0,1815205
2019-05-21,43800.0,43950.0,43500.0,43600.0,43600.0,1707855
2019-05-21,43600.0,43600.0,43200.0,43450.0,43450.0,1737252
2019-05-22,43700.0,43700.0,42400.0,42500.0,42500.0,0
2019-05-22,42500.0,43250.0,42450.0,43250.0,43250.0,1324584
2019-05-22,43250.0,43500.0,43200.0,43450.0,43450.0,1412218
2019-05-22,43450.0,43750.0,43400.0,43550.0,43550.0,1148596
2019-05-22,43500.0,43700.0,43450.0,43650.0,43650.0,1315557
2019-05-22,43650.0,43800.0,43550.0,43650.0,43650.0,1762792
2019-05-23,43900.0,43900.0,43250.0,43700.0,43700.0,0
2019-05-23,43700.0,43800.0,43400.0,43700.0,43700.0,1821384
2019-05-23,43700.0,43950.0,43600.0,43850.0,43850.0,1669164
2019-05-23,43800.0,43900.0,43750.0,43850.0,43850.0,929941
2019-05-23,43850.0,43850.0,43750.0,43850.0,43850.0,946257
2019-05-23,43850.0,44000.0,43800.0,43950.0,43950.0,1756569
2019-05-24,43800.0,43800.0,42900.0,42950.0,42950.0,0
2019-05-24,42950.0,43250.0,42900.0,42950.0,42950.0,1930002
2019-05-24,42950.0,43050.0,42750.0,42850.0,42850.0,1077405
2019-05-24,42850.0,42850.0,42400.0,42550.0,42550.0,1850527
2019-05-24,42550.0,42850.0,42450.0,42750.0,42750.0,1414140
2019-05-24,42750.0,42750.0,42550.0,42650.0,42650.0,1726799
2019-05-27,42500.0,43000.0,42350.0,42850.0,42850.0,0
2019-05-27,42800.0,42850.0,42600.0,42750.0,42750.0,1027295
2019-05-27,42750.0,42850.0,42600.0,42600.0,42600.0,916443
2019-05-27,42650.0,42750.0,42550.0,42650.0,42650.0,509050
2019-05-27,42650.0,42700.0,42350.0,42400.0,42400.0,1030098
2019-05-27,42450.0,42700.0,42400.0,42650.0,42650.0,959077
2019-05-28,42550.0,42850.0,42450.0,42550.0,42550.0,0
2019-05-28,42550.0,42600.0,42150.0,42400.0,42400.0,1514250
2019-05-28,42450.0,42450.0,42300.0,42450.0,42450.0,884787
2019-05-28,42450.0,42450.0,42300.0,42350.0,42350.0,548333
2019-05-28,42300.0,42450.0,42300.0,42400.0,42400.0,634006
2019-05-28,42400.0,42950.0,42400.0,42650.0,42650.0,2782742
2019-05-29,41850.0,42050.0,41300.0,41600.0,41600.0,0
2019-05-29,41600.0,41950.0,41600.0,41850.0,41850.0,1554417
2019-05-29,41850.0,42100.0,41800.0,41800.0,41800.0,1294495
2019-05-29,41850.0,41900.0,41650.0,41650.0,41650.0,1009043
2019-05-29,41700.0,41750.0,41550.0,41750.0,41750.0,1348263
2019-05-29,41750.0,41950.0,41650.0,41850.0,41850.0,2313361
2019-05-30,42200.0,42600.0,42150.0,42350.0,42350.0,0
2019-05-30,42350.0,42700.0,42300.0,42450.0,42450.0,1376419
2019-05-30,42450.0,42600.0,42350.0,42550.0,42550.0,742362
2019-05-30,42550.0,42650.0,42500.0,42550.0,42550.0,828032
2019-05-30,42550.0,42600.0,42450.0,42500.0,42500.0,905462
2019-05-30,42450.0,42600.0,42350.0,42600.0,42600.0,1456540
2019-05-31,42600.0,42600.0,42150.0,42350.0,42350.0,0
2019-05-31,42350.0,42600.0,42200.0,42600.0,42600.0,1343171
2019-05-31,42600.0,42800.0,42550.0,42700.0,42700.0,1291820
2019-05-31,42650.0,42700.0,42500.0,42700.0,42700.0,892602
2019-05-31,42700.0,42750.0,42550.0,42650.0,42650.0,753232
2019-05-31,42650.0,42650.0,42500.0,42550.0,42550.0,1006546
2019-06-03,42950.0,43650.0,42500.0,43500.0,43500.0,0
2019-06-03,43450.0,43650.0,43300.0,43600.0,43600.0,1751037
2019-06-03,43650.0,43650.0,43350.0,43550.0,43550.0,1668108
2019-06-03,43550.0,43650.0,43450.0,43600.0,43600.0,895917
2019-06-03,43650.0,43850.0,43550.0,43700.0,43700.0,1686772
2019-06-03,43750.0,43900.0,43650.0,43800.0,43800.0,2378547
2019-06-04,43400.0,43700.0,43000.0,43350.0,43350.0,0
2019-06-04,43400.0,43400.0,43100.0,43250.0,43250.0,1367637
2019-06-04,43250.0,43350.0,43100.0,43250.0,43250.0,1050344
2019-06-04,43300.0,43450.0,43200.0,43400.0,43400.0,933831
2019-06-04,43350.0,43450.0,43250.0,43400.0,43400.0,886214
2019-06-04,43400.0,43450.0,43250.0,43450.0,43450.0,1140512
2019-06-05,44050.0,44200.0,43900.0,44100.0,44100.0,0
2019-06-05,44100.0,44100.0,43950.0,44100.0,44100.0,1176820
2019-06-05,44100.0,44100.0,43950.0,43950.0,43950.0,1333945
2019-06-05,44000.0,44050.0,43950.0,44000.0,44000.0,1025978
2019-06-05,44050.0,44050.0,43800.0,43800.0,43800.0,1380223
2019-06-05,43850.0,43950.0,43800.0,43850.0,43850.0,1198113
2019-06-07,43600.0,44150.0,43450.0,43850.0,43850.0,0
2019-06-07,43900.0,44200.0,43850.0,44150.0,44150.0,1013794
2019-06-07,44150.0,44350.0,44150.0,44300.0,44300.0,1275398
2019-06-07,44300.0,44350.0,44200.0,44300.0,44300.0,799512
2019-06-07,44300.0,44350.0,44100.0,44150.0,44150.0,1011555
2019-06-07,44100.0,44150.0,43800.0,43950.0,43950.0,1753559
2019-06-10,44350.0,44400.0,44200.0,44250.0,44250.0,0
2019-06-10,44250.0,44300.0,44050.0,44300.0,44300.0,687830
2019-06-10,44300.0,44700.0,44250.0,44600.0,44600.0,1328679
2019-06-10,44600.0,44650.0,44450.0,44550.0,44550.0,680182
2019-06-10,44550.0,44750.0,44500.0,44750.0,44750.0,869267
2019-06-11,44800.0,44850.0,44550.0,44700.0,44700.0,1324220
2019-06-11,44700.0,44900.0,44650.0,44850.0,44850.0,965252
2019-06-11,44800.0,44850.0,44750.0,44850.0,44850.0,467191
2019-06-11,44850.0,44850.0,44700.0,44800.0,44800.0,744937
2019-06-11,44750.0,44900.0,44750.0,44900.0,44900.0,703328
2019-06-11,44900.0,45000.0,44850.0,44950.0,44950.0,1095246
2019-06-12,44800.0,45050.0,44700.0,44900.0,44900.0,0
2019-06-12,44850.0,44950.0,44650.0,44700.0,44700.0,1294847
2019-06-12,44750.0,44750.0,44400.0,44500.0,44500.0,985483
2019-06-12,44500.0,44600.0,44450.0,44500.0,44500.0,488598
2019-06-12,44500.0,44550.0,44300.0,44500.0,44500.0,725874
2019-06-12,44500.0,44650.0,44400.0,44500.0,44500.0,1029369
2019-06-13,44200.0,44400.0,43800.0,43900.0,43900.0,0
2019-06-13,43950.0,43950.0,43450.0,43500.0,43500.0,2265114
2019-06-13,43500.0,43750.0,43400.0,43700.0,43700.0,1287939
2019-06-13,43700.0,43950.0,43650.0,43850.0,43850.0,1139793
2019-06-13,43850.0,43950.0,43600.0,43650.0,43650.0,871148
2019-06-13,43700.0,44200.0,43650.0,44050.0,44050.0,1778212
2019-06-14,43750.0,44050.0,43300.0,43850.0,43850.0,0
2019-06-14,43850.0,44150.0,43750.0,44050.0,44050.0,1082900
2019-06-14,44000.0,44050.0,43900.0,44000.0,44000.0,608413
2019-06-14,44000.0,44100.0,43900.0,43950.0,43950.0,617551
2019-06-14,43950.0,44100.0,43850.0,43900.0,43900.0,733381
2019-06-14,43900.0,43900.0,43750.0,43850.0,43850.0,1031088
2019-06-17,43750.0,44000.0,43400.0,43900.0,43900.0,0
2019-06-17,43900.0,44050.0,43750.0,43950.0,43950.0,806860
2019-06-17,43950.0,44000.0,43550.0,43700.0,43700.0,1067392
2019-06-17,43700.0,43750.0,43650.0,43700.0,43700.0,475033
2019-06-17,43750.0,43800.0,43650.0,43750.0,43750.0,503924
2019-06-17,43750.0,43950.0,43700.0,43850.0,43850.0,1241967
2019-06-18,43750.0,44250.0,43650.0,44200.0,44200.0,0
2019-06-18,44150.0,44250.0,44100.0,44150.0,44150.0,1005165
2019-06-18,44150.0,44500.0,44150.0,44400.0,44400.0,1285049
2019-06-18,44400.0,44450.0,44250.0,44250.0,44250.0,600047
2019-06-18,44300.0,44350.0,44250.0,44350.0,44350.0,682587
2019-06-18,44300.0,44350.0,44200.0,44300.0,44300.0,975355
2019-06-19,45450.0,45450.0,45000.0,45200.0,45200.0,2840950
2019-06-19,45200.0,45250.0,45100.0,45150.0,45150.0,986255
2019-06-19,45100.0,45200.0,45100.0,45100.0,45100.0,698273
2019-06-19,45100.0,45300.0,45100.0,45300.0,45300.0,899247
2019-06-19,45250.0,45400.0,45250.0,45350.0,45350.0,1257644
2019-06-19,45350.0,45400.0,45250.0,45300.0,45300.0,1003049
2019-06-20,44850.0,45200.0,44850.0,45050.0,45050.0,0
2019-06-20,45100.0,45400.0,45050.0,45400.0,45400.0,1004034
2019-06-20,45400.0,45400.0,45300.0,45300.0,45300.0,545830
2019-06-20,45300.0,45450.0,45300.0,45450.0,45450.0,671187
2019-06-20,45400.0,45450.0,45350.0,45450.0,45450.0,723358
2019-06-20,45450.0,45450.0,45300.0,45350.0,45350.0,734575
2019-06-21,45750.0,45800.0,45300.0,45300.0,45300.0,0
2019-06-21,45300.0,45500.0,45200.0,45400.0,45400.0,901069
2019-06-21,45400.0,45550.0,45350.0,45450.0,45450.0,591922
2019-06-21,45450.0,45500.0,45400.0,45450.0,45450.0,364673
2019-06-21,45450.0,45450.0,45300.0,45400.0,45400.0,567374
2019-06-21,45350.0,45400.0,45250.0,45400.0,45400.0,652992
2019-06-24,45200.0,45800.0,45200.0,45600.0,45600.0,0
2019-06-24,45600.0,45650.0,45450.0,45550.0,45550.0,687593
2019-06-24,45550.0,45700.0,45550.0,45600.0,45600.0,704622
2019-06-24,45600.0,45700.0,45550.0,45550.0,45550.0,412532
2019-06-24,45550.0,45600.0,45400.0,45450.0,45450.0,630293
2019-06-24,45500.0,45500.0,45400.0,45400.0,45400.0,706909
2019-06-25,45200.0,45500.0,45200.0,45400.0,45400.0,0
2019-06-25,45400.0,45800.0,45400.0,45650.0,45650.0,1287952
2019-06-25,45650.0,45700.0,45500.0,45550.0,45550.0,1050646
2019-06-25,45550.0,45600.0,45350.0,45500.0,45500.0,612747
2019-06-25,45500.0,45550.0,45350.0,45500.0,45500.0,727432
2019-06-25,45500.0,45600.0,45450.0,45550.0,45550.0,811213
2019-06-26,45800.0,46000.0,45650.0,45700.0,45700.0,2760957
2019-06-26,45650.0,45800.0,45600.0,45650.0,45650.0,1039245
2019-06-26,45650.0,45850.0,45650.0,45800.0,45800.0,777708
2019-06-26,45750.0,45850.0,45650.0,45750.0,45750.0,845883
2019-06-26,45800.0,45800.0,45650.0,45700.0,45700.0,812223
2019-06-26,45750.0,45750.0,45650.0,45750.0,45750.0,1071874
2019-06-27,46000.0,46050.0,45750.0,46000.0,46000.0,0
2019-06-27,46050.0,46500.0,46000.0,46350.0,46350.0,2372295
2019-06-27,46400.0,46500.0,46350.0,46500.0,46500.0,1148673
2019-06-27,46500.0,46600.0,46450.0,46500.0,46500.0,1433559
2019-06-27,46500.0,46550.0,46400.0,46550.0,46550.0,1136632
2019-06-27,46550.0,46600.0,46450.0,46450.0,46450.0,1732874
2019-06-28,47000.0,47000.0,46700.0,46850.0,46850.0,0
2019-06-28,46900.0,46900.0,46750.0,46800.0,46800.0,1767145
2019-06-28,46800.0,46850.0,46750.0,46800.0,46800.0,1141152
2019-06-28,46800.0,46900.0,46750.0,46850.0,46850.0,1322170
2019-06-28,46900.0,46900.0,46850.0,46850.0,46850.0,978146
2019-06-28,46850.0,46950.0,46850.0,46950.0,46950.0,1386081
2019-07-01,47350.0,47400.0,46250.0,46450.0,46450.0,0
2019-07-01,46450.0,46700.0,46350.0,46600.0,46600.0,1484255
2019-07-01,46600.0,46800.0,46600.0,46600.0,46600.0,893163
2019-07-01,46600.0,46650.0,46450.0,46500.0,46500.0,733178
2019-07-01,46450.0,46650.0,46400.0,46650.0,46650.0,985756
2019-07-01,46600.0,46700.0,46500.0,46600.0,46600.0,1330506
2019-07-02,46200.0,46750.0,45850.0,46700.0,46700.0,0
2019-07-02,46650.0,46900.0,46600.0,46750.0,46750.0,1209081
2019-07-02,46750.0,46750.0,46500.0,46600.0,46600.0,862464
2019-07-02,46550.0,46600.0,46350.0,46450.0,46450.0,815548
2019-07-02,46400.0,46550.0,46400.0,46500.0,46500.0,647913
2019-07-02,46450.0,46500.0,46250.0,46350.0,46350.0,778395
2019-07-03,45750.0,46350.0,45750.0,45850.0,45850.0,0
2019-07-03,45850.0,45900.0,45450.0,45600.0,45600.0,1642469
2019-07-03,45650.0,45700.0,45400.0,45450.0,45450.0,1120031
2019-07-03,45450.0,45550.0,45300.0,45350.0,45350.0,841722
2019-07-03,45350.0,45500.0,45300.0,45350.0,45350.0,994697
2019-07-03,45350.0,45450.0,45200.0,45450.0,45450.0,1226701
2019-07-04,45250.0,46200.0,45250.0,45900.0,45900.0,0
2019-07-04,45900.0,45900.0,45550.0,45600.0,45600.0,596282
2019-07-04,45650.0,45750.0,45550.0,45600.0,45600.0,353101
2019-07-04,45650.0,46000.0,45600.0,45850.0,45850.0,584296
2019-07-04,45850.0,45950.0,45800.0,45850.0,45850.0,365790
2019-07-04,45800.0,46000.0,45750.0,45950.0,45950.0,1006162
2019-07-05,45950.0,45950.0,45250.0,45550.0,45550.0,0
2019-07-05,45600.0,45700.0,45300.0,45350.0,45350.0,897908
2019-07-05,45400.0,45800.0,45300.0,45600.0,45600.0,1170087
2019-07-05,45600.0,45650.0,45450.0,45450.0,45450.0,516315
2019-07-05,45450.0,45550.0,45400.0,45500.0,45500.0,535645
2019-07-05,45450.0,45600.0,45450.0,45550.0,45550.0,782656
2019-07-08,44750.0,44800.0,44350.0,44400.0,44400.0,0
2019-07-08,44400.0,44600.0,44400.0,44500.0,44500.0,1076767
2019-07-08,44500.0,44600.0,44400.0,44400.0,44400.0,504804
2019-07-08,44400.0,44550.0,44350.0,44500.0,44500.0,602991
2019-07-08,44500.0,44700.0,44450.0,44550.0,44550.0,850902
2019-07-08,44500.0,44600.0,44400.0,44550.0,44550.0,871227
2019-07-09,44850.0,45200.0,44700.0,44900.0,44900.0,2145899
2019-07-09,44950.0,45050.0,44800.0,45000.0,45000.0,847505
2019-07-09,45050.0,45450.0,44950.0,45250.0,45250.0,1064482
2019-07-09,45250.0,45300.0,45000.0,45100.0,45100.0,688229
2019-07-09,45150.0,45300.0,45100.0,45150.0,45150.0,710581
2019-07-09,45200.0,45300.0,45150.0,45200.0,45200.0,1091886
2019-07-10,45550.0,46100.0,45500.0,46000.0,46000.0,0
2019-07-10,46000.0,46000.0,45850.0,45900.0,45900.0,1091011
2019-07-10,45900.0,46000.0,45800.0,45950.0,45950.0,784302
2019-07-10,45950.0,46050.0,45850.0,46000.0,46000.0,769457
2019-07-10,46000.0,46150.0,45950.0,45950.0,45950.0,1051263
2019-07-10,46000.0,46000.0,45750.0,45800.0,45800.0,843545
2019-07-11,46350.0,46450.0,46150.0,46400.0,46400.0,0
2019-07-11,46400.0,46450.0,46250.0,46400.0,46400.0,1094225
2019-07-11,46400.0,46500.0,46350.0,46450.0,46450.0,762505
2019-07-11,46500.0,46500.0,46400.0,46450.0,46450.0,701010
2019-07-11,46450.0,46500.0,46400.0,46500.0,46500.0,529140
2019-07-11,46500.0,46550.0,46400.0,46550.0,46550.0,1118326
2019-07-12,46350.0,46400.0,45800.0,46200.0,46200.0,0
2019-07-12,46200.0,46300.0,46050.0,46300.0,46300.0,728085
2019-07-12,46250.0,46350.0,46150.0,46250.0,46250.0,389514
2019-07-12,46250.0,46350.0,46200.0,46250.0,46250.0,331209
2019-07-12,46250.0,46300.0,46200.0,46250.0,46250.0,405881
2019-07-12,46250.0,46300.0,46200.0,46200.0,46200.0,403919
2019-07-15,45950.0,46100.0,45750.0,45900.0,45900.0,0
2019-07-15,45950.0,46250.0,45850.0,46200.0,46200.0,634689
2019-07-15,46250.0,46600.0,46200.0,46400.0,46400.0,507311
2019-07-15,46450.0,46650.0,46400.0,46450.0,46450.0,517972
2019-07-15,46500.0,46550.0,46450.0,46550.0,46550.0,418254
2019-07-15,46500.0,46550.0,46400.0,46500.0,46500.0,507619
2019-07-16,46450.0,46850.0,46300.0,46450.0,46450.0,0
2019-07-16,46500.0,46700.0,46450.0,46650.0,46650.0,689824
2019-07-16,46600.0,46700.0,46550.0,46650.0,46650.0,644362
2019-07-16,46650.0,46850.0,46650.0,46850.0,46850.0,938410
2019-07-16,46800.0,46850.0,46700.0,46700.0,46700.0,618550
2019-07-16,46700.0,46800.0,46700.0,46800.0,46800.0,918738
2019-07-17,46150.0,46350.0,45950.0,46050.0,46050.0,0
2019-07-17,46050.0,46150.0,45950.0,46050.0,46050.0,829393
2019-07-17,46050.0,46250.0,46050.0,46100.0,46100.0,413785
2019-07-17,46150.0,46300.0,46100.0,46150.0,46150.0,372209
2019-07-17,46150.0,46200.0,46100.0,46150.0,46150.0,449893
2019-07-17,46200.0,46200.0,46100.0,46100.0,46100.0,516788
2019-07-18,46450.0,46450.0,45950.0,46000.0,46000.0,0
2019-07-18,45950.0,46150.0,45650.0,45800.0,45800.0,765243
2019-07-18,45850.0,46000.0,45650.0,46000.0,46000.0,515983
2019-07-18,45950.0,46000.0,45900.0,45900.0,45900.0,325170
2019-07-18,45900.0,46200.0,45900.0,46150.0,46150.0,559111
2019-07-18,46200.0,46200.0,46000.0,46050.0,46050.0,867058
2019-07-19,46650.0,46850.0,46600.0,46750.0,46750.0,0
2019-07-19,46700.0,46800.0,46650.0,46800.0,46800.0,919526
2019-07-19,46800.0,46900.0,46750.0,46850.0,46850.0,1349957
2019-07-19,46800.0,46900.0,46800.0,46850.0,46850.0,674836
2019-07-19,46800.0,46950.0,46800.0,46900.0,46900.0,1072879
2019-07-19,46950.0,46950.0,46850.0,46850.0,46850.0,974587
2019-07-22,46800.0,47300.0,46600.0,47300.0,47300.0,0
2019-07-22,47300.0,47300.0,46950.0,47050.0,47050.0,1412281
2019-07-22,47050.0,47200.0,47000.0,47100.0,47100.0,834793
2019-07-22,47100.0,47150.0,47050.0,47150.0,47150.0,602325
2019-07-22,47100.0,47150.0,47050.0,47050.0,47050.0,883130
2019-07-22,47050.0,47150.0,47050.0,47100.0,47100.0,986366
2019-07-23,47350.0,47550.0,47250.0,47400.0,47400.0,0
2019-07-23,47400.0,47450.0,47350.0,47400.0,47400.0,877710
2019-07-23,47400.0,47500.0,47350.0,47450.0,47450.0,922543
2019-07-23,47400.0,47500.0,47400.0,47500.0,47500.0,589780
2019-07-23,47500.0,47500.0,47400.0,47450.0,47450.0,777643
2019-07-23,47450.0,47500.0,47250.0,47300.0,47300.0,1829315
2019-07-24,47100.0,47150.0,46750.0,46950.0,46950.0,0
2019-07-24,47000.0,47150.0,46950.0,47150.0,47150.0,764995
2019-07-24,47150.0,47150.0,47000.0,47000.0,47000.0,686465
2019-07-24,47000.0,47050.0,46900.0,46900.0,46900.0,800919
2019-07-24,46900.0,47000.0,46800.0,46900.0,46900.0,825682
2019-07-24,46850.0,46900.0,46300.0,46450.0,46450.0,1996387
2019-07-25,47150.0,47150.0,46600.0,46950.0,46950.0,0
2019-07-25,46950.0,47050.0,46800.0,46900.0,46900.0,1134910
2019-07-25,46900.0,47000.0,46800.0,46950.0,46950.0,713126
2019-07-25,47000.0,47100.0,46900.0,47100.0,47100.0,856605
2019-07-25,47050.0,47200.0,47050.0,47150.0,47150.0,840367
2019-07-25,47100.0,47200.0,47000.0,47000.0,47000.0,943769
2019-07-26,46650.0,46900.0,46550.0,46700.0,46700.0,0
2019-07-26,46650.0,46950.0,46650.0,46900.0,46900.0,1146655
2019-07-26,46900.0,47100.0,46900.0,47000.0,47000.0,656333
2019-07-26,46950.0,47000.0,46850.0,46950.0,46950.0,620770
2019-07-26,47000.0,47000.0,46850.0,46850.0,46850.0,463236
2019-07-26,46850.0,47150.0,46850.0,47150.0,47150.0,1055619
2019-07-29,46800.0,47050.0,46550.0,46550.0,46550.0,0
2019-07-29,46550.0,46600.0,46200.0,46300.0,46300.0,1308235
2019-07-29,46250.0,46450.0,46200.0,46250.0,46250.0,816829
2019-07-29,46300.0,46300.0,46050.0,46200.0,46200.0,825375
2019-07-29,46150.0,46350.0,46100.0,46200.0,46200.0,615046
2019-07-29,46200.0,46250.0,46000.0,46150.0,46150.0,1157086
2019-07-30,46300.0,46850.0,46300.0,46650.0,46650.0,0
2019-07-30,46650.0,46750.0,46550.0,46600.0,46600.0,689113
2019-07-30,46550.0,46700.0,46550.0,46700.0,46700.0,370293
2019-07-30,46700.0,46750.0,46600.0,46600.0,46600.0,406513
2019-07-30,46650.0,46650.0,46550.0,46600.0,46600.0,550011
2019-07-30,46600.0,46650.0,46350.0,46450.0,46450.0,923240
2019-07-31,46200.0,46600.0,46100.0,46150.0,46150.0,0
2019-07-31,46100.0,46150.0,45000.0,45250.0,45250.0,2951469
2019-07-31,45250.0,45400.0,45150.0,45300.0,45300.0,1503289
2019-07-31,45250.0,45500.0,45250.0,45400.0,45400.0,1006888
2019-07-31,45400.0,45850.0,45400.0,45650.0,45650.0,1404296
2019-07-31,45650.0,46100.0,45650.0,45800.0,45800.0,1533585
2019-08-01,44900.0,45300.0,44850.0,45200.0,45200.0,0
2019-08-01,45200.0,45500.0,45150.0,45300.0,45300.0,1346418
2019-08-01,45300.0,45300.0,45150.0,45250.0,45250.0,808021
2019-08-01,45250.0,45300.0,45150.0,45250.0,45250.0,412537
2019-08-01,45200.0,45300.0,45150.0,45200.0,45200.0,565873
2019-08-01,45200.0,45400.0,45100.0,45150.0,45150.0,1032223
2019-08-02,44550.0,45000.0,44300.0,44750.0,44750.0,0
2019-08-02,44800.0,45500.0,44600.0,45000.0,45000.0,2012976
2019-08-02,45000.0,45050.0,44600.0,44650.0,44650.0,1304046
2019-08-02,44700.0,44800.0,44600.0,44750.0,44750.0,1004016
2019-08-02,44750.0,45100.0,44700.0,45050.0,45050.0,1663413
2019-08-02,45050.0,45050.0,44800.0,44900.0,44900.0,1649736
2019-08-05,44350.0,44600.0,44200.0,44350.0,44350.0,0
2019-08-05,44350.0,44350.0,43850.0,44100.0,44100.0,2293862
2019-08-05,44050.0,44100.0,43900.0,43950.0,43950.0,1552678
2019-08-05,43950.0,44000.0,43600.0,43900.0,43900.0,1519713
2019-08-05,43950.0,43950.0,43800.0,43900.0,43900.0,1273594
2019-08-05,43950.0,44050.0,43800.0,43900.0,43900.0,1935981
2019-08-06,42500.0,43650.0,42500.0,43200.0,43200.0,0
2019-08-06,43150.0,43450.0,43150.0,43400.0,43400.0,1941687
2019-08-06,43400.0,43750.0,43350.0,43650.0,43650.0,1713759
2019-08-06,43600.0,43750.0,43450.0,43700.0,43700.0,1459070
